1.0982,1.0927,1.1019,1.092,0.44
1.0934,1.0935,1.0966,1.0869,-0.03
1.0937,1.0824,1.097,1.081,1.02
1.0827,1.0831,1.0872,1.0808,-0.03
1.083,1.0873,1.0908,1.0826,-0.42
1.0876,1.0946,1.0963,1.0854,-0.67
1.0949,1.1009,1.1036,1.0928,-0.57
1.1012,1.1001,1.1083,1.0964,0.08
1.1003,1.1105,1.1198,1.0994,-1.44
1.1164,1.1035,1.1218,1.1029,1.14
1.1038,1.1075,1.1125,1.0989,-0.35
1.1077,1.101,1.1094,1.0972,0.58
1.1013,1.1054,1.1061,1.0915,-0.4
1.1057,1.0991,1.1097,1.0967,-0.51
1.1114,1.1084,1.1119,1.1064,0.27
1.1084,1.1052,1.1123,1.103,0.27
1.1054,1.1138,1.1173,1.1041,-0.75
1.1138,1.1234,1.1245,1.1111,-0.87
1.1236,1.103,1.1279,1.0953,0.63
1.1166,1.1205,1.1221,1.1129,-0.34
1.1204,1.1203,1.1227,1.1152,-0.03
1.1207,1.1169,1.1237,1.1154,0.33
1.117,1.134,1.1348,1.1134,-1.51
1.1341,1.1362,1.1411,1.1311,-0.11
1.1353,1.1359,1.1393,1.1291,-0.06
1.136,1.1335,1.1438,1.1329,0.2
1.1337,1.1247,1.136,1.1211,0.79
1.1248,1.1281,1.1331,1.1204,-0.31
1.1283,1.1225,1.1295,1.1188,0.12
1.1269,1.1256,1.1298,1.115,0.1
1.1258,1.1324,1.1332,1.1182,-0.6
1.1326,1.1283,1.1386,1.1259,0.38
1.1283,1.1291,1.1345,1.1213,-0.08
1.1292,1.1112,1.1306,1.108,1.61
1.1113,1.1237,1.1281,1.1048,-1.12
1.1239,1.1274,1.1381,1.1225,-0.32
1.1275,1.1151,1.1284,1.1078,1.08
1.1155,1.0925,1.1194,1.0913,2.08
1.0928,1.0986,1.0991,1.0886,-0.55
1.0988,1.0947,1.1006,1.0925,0.36
1.0949,1.0903,1.096,1.0867,0.4
1.0905,1.0871,1.0931,1.0818,0.29
1.0874,1.0977,1.0984,1.0862,-0.95
1.0978,1.1003,1.1012,1.0958,-0.36
1.1018,1.1112,1.1211,1.1001,-0.85
1.1113,1.1092,1.1181,1.1079,0.18
1.1093,1.1148,1.1156,1.1061,-0.51
1.115,1.1314,1.1328,1.1117,-1.47
1.1316,1.144,1.145,1.1297,-1.2
1.1453,1.1408,1.1467,1.1323,0.38
1.141,1.1357,1.1447,1.1339,0.46
1.1358,1.1212,1.1384,1.1201,1.28
1.1214,1.1154,1.1278,1.1133,0.53
1.1155,1.1196,1.1207,1.113,-0.44
1.1204,1.1265,1.1289,1.1177,-0.55
1.1266,1.1346,1.1393,1.1236,-0.78
1.1354,1.1184,1.1373,1.1174,1.5
1.1186,1.1145,1.1223,1.1065,0.36
1.1146,1.12,1.1226,1.1121,-0.49
1.1201,1.1221,1.1291,1.1174,-0.2
1.1224,1.1128,1.1268,1.107,0.83
1.1132,1.098,1.1189,1.0958,1.38
1.0981,1.0892,1.0992,1.0858,0.84
1.0889,1.087,1.0928,1.0818,0.14
1.0874,1.0823,1.0901,1.0783,0.44
1.0826,1.0724,1.0848,1.0665,0.92
1.0727,1.0735,1.0801,1.0707,-0.08
1.0736,1.0737,1.0783,1.0658,-0.01
1.0737,1.082,1.0825,1.0711,-0.65
1.0807,1.076,1.085,1.0735,0.43
1.0761,1.0683,1.0818,1.0623,0.69
1.0687,1.0653,1.0702,1.057,0.31
1.0654,1.0565,1.0709,1.0529,0.81
1.0568,1.06,1.0619,1.0519,-0.34
1.0604,1.0658,1.0685,1.0567,-0.52
1.0659,1.078,1.0789,1.0636,-1.12
1.078,1.0814,1.0889,1.0763,-0.33
1.0816,1.0919,1.0957,1.0802,-0.98
1.0923,1.0988,1.1038,1.0909,-0.5
1.0978,1.0881,1.1028,1.0862,0.87
1.0883,1.0762,1.0905,1.0749,1.11
1.0764,1.0733,1.0801,1.0717,0.31
1.0731,1.0832,1.0846,1.0712,-0.95
1.0834,1.0887,1.0897,1.0809,-0.51
1.0889,1.0884,1.095,1.08,0.05
1.0884,1.0968,1.1052,1.0855,-0.8
1.0972,1.0923,1.1017,1.0899,0.42
1.0926,1.0945,1.1032,1.0889,-0.18
1.0946,1.0836,1.0973,1.0766,1.15
1.0822,1.0659,1.0883,1.0648,1.52
1.066,1.0865,1.0915,1.0612,-1.9
1.0866,1.0596,1.1033,1.0579,2.54
1.0597,1.0566,1.0651,1.055,0.26
1.0569,1.0492,1.0621,1.0456,0.71
1.0495,1.0635,1.0639,1.046,-1.32
1.0635,1.0546,1.0683,1.0494,0.83
1.0547,1.0697,1.0718,1.0509,-1.41
1.0698,1.085,1.0856,1.0691,-1.42
1.0852,1.083,1.0908,1.0821,0.07
1.0844,1.1031,1.1035,1.084,-1.7
1.1031,1.1077,1.1116,1.0986,-0.43
1.1079,1.1176,1.1187,1.106,-0.87
1.1176,1.1181,1.1219,1.1153,-0.07
1.1184,1.1186,1.1241,1.1158,-0.11
1.1196,1.1197,1.1247,1.1175,-0.02
1.1198,1.1359,1.1381,1.1182,-1.43
1.1361,1.1339,1.1388,1.1334,0.18
1.1341,1.1334,1.136,1.1287,0.07
1.1333,1.1382,1.1415,1.1294,-0.42
1.1381,1.1367,1.143,1.1278,0.13
1.1366,1.1396,1.145,1.1354,-0.28
1.1398,1.141,1.1418,1.1332,-0.12
1.1412,1.1352,1.145,1.132,0.52
1.1353,1.1384,1.1429,1.1317,-0.28
1.1385,1.1401,1.1443,1.1378,-0.16
1.1403,1.1333,1.1423,1.1301,0.61
1.1334,1.1319,1.1349,1.1278,0.11
1.1321,1.1325,1.1346,1.1272,-0.03
1.1324,1.1314,1.136,1.1269,0.07
1.1316,1.1475,1.1488,1.131,-1.4
1.1477,1.1343,1.15,1.1302,1.15
1.1346,1.148,1.1486,1.1315,-1.18
1.1481,1.1341,1.1534,1.1311,1.23
1.1342,1.1282,1.1364,1.1278,0.48
1.1288,1.1319,1.1365,1.1277,-0.28
1.132,1.1286,1.1369,1.126,0.28
1.1288,1.138,1.1385,1.1274,-0.82
1.1381,1.1236,1.1422,1.1223,1.26
1.1239,1.1184,1.1297,1.1098,0.28
1.1208,1.1365,1.1374,1.1113,-1.39
1.1366,1.1609,1.1647,1.1316,-2.1
1.161,1.155,1.1677,1.154,0.52
1.155,1.1604,1.1616,1.1539,-0.47
1.1605,1.1549,1.1641,1.1544,0.31
1.1569,1.163,1.165,1.1459,-0.52
1.163,1.1787,1.1796,1.1567,-1.35
1.1789,1.1772,1.1845,1.1726,0.14
1.1772,1.1832,1.186,1.1752,-0.52
1.1834,1.1837,1.1871,1.1785,-0.07
1.1842,1.1791,1.1848,1.1761,0.42
1.1792,1.1839,1.1847,1.1753,-0.41
1.184,1.1889,1.1899,1.18,-0.41
1.1889,1.1932,1.1969,1.1883,-0.37
1.1933,1.2001,1.2008,1.188,-0.58
1.2003,1.2103,1.211,1.1999,-0.83
1.2104,1.2098,1.2107,1.2092,0.04
